LAT,LON,grid_df_id,area_km,is_land
-66.25,128.75,1419,31120.566236297993,False
-66.25,131.25,1420,31120.566236297993,False
-66.25,133.75,1421,31120.566236297993,False
-66.25,136.25,1422,31120.566236297993,False
-66.25,138.75,1423,31120.566236297993,False
-66.25,141.25,1424,31120.566236297993,False
-66.25,143.75,1425,31120.56623629831,False
-66.25,146.25,1426,31120.566236297993,False
-66.25,148.75,1427,31120.566236297993,False
-66.25,151.25,1428,31120.566236297993,False
-66.25,153.75,1429,31120.566236297993,False
-66.25,156.25,1430,31120.566236297993,False
-66.25,158.75,1431,31120.566236297993,False
-66.25,161.25,1432,31120.566236297993,False
-66.25,163.75,1433,31120.566236297993,False
-66.25,166.25,1434,31120.56623629831,False
-66.25,168.75,1435,31120.566236297993,False
-66.25,171.25,1436,31120.566236297993,False
-66.25,173.75,1437,31120.566236297993,False
-66.25,176.25,1438,31120.566236297993,False
-66.25,178.75,1439,31120.566236297993,False
-63.75,-178.75,1440,34176.008955787256,False
-63.75,-176.25,1441,34176.008955787256,False
-63.75,-173.75,1442,34176.008955787256,False
-63.75,-171.25,1443,34176.00895578761,False
-63.75,-168.75,1444,34176.008955787256,False
-63.75,-166.25,1445,34176.008955787256,False
-63.75,-163.75,1446,34176.008955787256,False
-63.75,-161.25,1447,34176.008955787256,False
-63.75,-158.75,1448,34176.008955787256,False
-63.75,-156.25,1449,34176.008955787256,False
-63.75,-153.75,1450,34176.008955787256,False
-63.75,-151.25,1451,34176.00895578761,False
-63.75,-148.75,1452,34176.008955787256,False
-63.75,-146.25,1453,34176.008955787256,False
-63.75,-143.75,1454,34176.008955787256,False
-63.75,-141.25,1455,34176.008955787256,False
-63.75,-138.75,1456,34176.008955787256,False
-63.75,-136.25,1457,34176.008955787256,False
-63.75,-133.75,1458,34176.008955787256,False
-63.75,-131.25,1459,34176.008955787256,False
-63.75,-128.75,1460,34176.008955787256,False
-63.75,-126.25,1461,34176.008955787256,False
-63.75,-123.75,1462,34176.008955787256,False
-63.75,-121.25,1463,34176.008955787256,False
-63.75,-118.75,1464,34176.008955787256,False
-63.75,-116.25,1465,34176.00895578796,False
-63.75,-113.75,1466,34176.008955787256,False
-63.75,-111.25,1467,34176.008955787256,False
-63.75,-108.75,1468,34176.008955787256,False
-63.75,-106.25,1469,34176.008955787256,False
-63.75,-103.75,1470,34176.008955787256,False
-63.75,-101.25,1471,34176.008955787256,False
-63.75,-98.75,1472,34176.008955787256,False
-63.75,-96.25,1473,34176.008955787256,False
-63.75,-93.75,1474,34176.008955787256,False
-63.75,-91.25,1475,34176.008955787256,False
-63.75,-88.75,1476,34176.008955787256,False
-63.75,-86.25,1477,34176.008955787256,False
-63.75,-83.75,1478,34176.008955787256,False
-63.75,-81.25,1479,34176.008955787256,False
-63.75,-78.75,1480,34176.008955787256,False
-63.75,-76.25,1481,34176.008955787256,False
-63.75,-73.75,1482,34176.00895578796,False
-63.75,-71.25,1483,34176.008955787256,False
-63.75,-68.75,1484,34176.008955787256,False
-63.75,-66.25,1485,34176.008955787256,False
-63.75,-63.75,1486,34176.008955787256,False
-63.75,-61.25,1487,34176.008955787256,False
-63.75,-58.75,1488,34176.008955787256,False
-63.75,-56.25,1489,34176.008955787256,False
-63.75,-53.75,1490,34176.008955787256,False
-63.75,-51.25,1491,34176.008955787256,False
-63.75,-48.75,1492,34176.008955787256,False
-63.75,-46.25,1493,34176.008955787256,False
-63.75,-43.75,1494,34176.008955787256,False
-63.75,-41.25,1495,34176.008955787256,False
-63.75,-38.75,1496,34176.008955787256,False
-63.75,-36.25,1497,34176.008955787256,False
-63.75,-33.75,1498,34176.008955787256,False
-63.75,-31.25,1499,34176.008955787256,False
-63.75,-28.75,1500,34176.00895578796,False
-63.75,-26.25,1501,34176.008955787256,False
-63.75,-23.75,1502,34176.008955787256,False
-63.75,-21.25,1503,34176.008955787256,False
-63.75,-18.75,1504,34176.008955787256,False
-63.75,-16.25,1505,34176.008955787256,False
-63.75,-13.75,1506,34176.008955787256,False
-63.75,-11.25,1507,34176.008955787256,False
-63.75,-8.75,1508,34176.008955787256,False
-63.75,-6.25,1509,34176.008955787256,False
-63.75,-3.75,1510,34176.008955787256,False
-63.75,-1.25,1511,34176.008955787256,False
-63.75,1.25,1512,34176.0089557873,False
-63.75,3.75,1513,34176.0089557873,False
-63.75,6.25,1514,34176.00895578729,False
-63.75,8.75,1515,34176.0089557873,False
-63.75,11.25,1516,34176.0089557873,False
-63.75,13.75,1517,34176.00895578728,False
-63.75,16.25,1518,34176.0089557873,False
-63.75,18.75,1519,34176.0089557873,False
-63.75,21.25,1520,34176.0089557873,False
-63.75,23.75,1521,34176.0089557873,False
-63.75,26.25,1522,34176.0089557873,False
-63.75,28.75,1523,34176.008955787256,False
-63.75,31.25,1524,34176.00895578735,False
-63.75,33.75,1525,34176.008955787256,False
-63.75,36.25,1526,34176.00895578735,False
-63.75,38.75,1527,34176.008955787256,False
-63.75,41.25,1528,34176.00895578735,False
-63.75,43.75,1529,34176.008955787256,False
-63.75,46.25,1530,34176.00895578735,False
-63.75,48.75,1531,34176.008955787256,False
-63.75,51.25,1532,34176.00895578735,False
-63.75,53.75,1533,34176.008955787256,False
-63.75,56.25,1534,34176.008955787256,False
-63.75,58.75,1535,34176.008955787256,False
-63.75,61.25,1536,34176.00895578744,False
-63.75,63.75,1537,34176.008955787256,False
-63.75,66.25,1538,34176.008955787256,False
-63.75,68.75,1539,34176.008955787256,False
-63.75,71.25,1540,34176.00895578744,False
-63.75,73.75,1541,34176.008955787256,False
-63.75,76.25,1542,34176.008955787256,False
-63.75,78.75,1543,34176.008955787256,False
-63.75,81.25,1544,34176.008955787256,False
-63.75,83.75,1545,34176.00895578744,False
-63.75,86.25,1546,34176.008955787256,False
-63.75,88.75,1547,34176.008955787256,False
-63.75,91.25,1548,34176.008955787256,False
-63.75,93.75,1549,34176.00895578744,False
-63.75,96.25,1550,34176.008955787256,False
-63.75,98.75,1551,34176.008955787256,False
-63.75,101.25,1552,34176.008955787256,False
-63.75,103.75,1553,34176.00895578744,False
-63.75,106.25,1554,34176.008955787256,False
-63.75,108.75,1555,34176.008955787256,False
-63.75,111.25,1556,34176.008955787256,False
-63.75,113.75,1557,34176.008955787256,False
-63.75,116.25,1558,34176.008955787256,False
-63.75,118.75,1559,34176.008955787256,False
-63.75,121.25,1560,34176.00895578761,False
-63.75,123.75,1561,34176.008955787256,False
-63.75,126.25,1562,34176.008955787256,False
-63.75,128.75,1563,34176.008955787256,False
-63.75,131.25,1564,34176.008955787256,False
-63.75,133.75,1565,34176.008955787256,False
-63.75,136.25,1566,34176.008955787256,False
-63.75,138.75,1567,34176.008955787256,False
-63.75,141.25,1568,34176.008955787256,False
-63.75,143.75,1569,34176.00895578761,False
-63.75,146.25,1570,34176.008955787256,False
-63.75,148.75,1571,34176.008955787256,False
-63.75,151.25,1572,34176.008955787256,False
-63.75,153.75,1573,34176.008955787256,False
-63.75,156.25,1574,34176.008955787256,False
-63.75,158.75,1575,34176.008955787256,False
-63.75,161.25,1576,34176.008955787256,False
-63.75,163.75,1577,34176.008955787256,False
-63.75,166.25,1578,34176.00895578761,False
-63.75,168.75,1579,34176.008955787256,False
-63.75,171.25,1580,34176.008955787256,False
-63.75,173.75,1581,34176.008955787256,False
-63.75,176.25,1582,34176.008955787256,False
-63.75,178.75,1583,34176.008955787256,False
-61.25,-178.75,1584,37166.39569979209,False
-61.25,-176.25,1585,37166.39569979209,False
-61.25,-173.75,1586,37166.39569979209,False
-61.25,-171.25,1587,37166.39569979247,False
-61.25,-168.75,1588,37166.39569979209,False
-61.25,-166.25,1589,37166.39569979209,False
-61.25,-163.75,1590,37166.39569979209,False
-61.25,-161.25,1591,37166.39569979209,False
-61.25,-158.75,1592,37166.39569979209,False
-61.25,-156.25,1593,37166.39569979209,False
-61.25,-153.75,1594,37166.39569979209,False
-61.25,-151.25,1595,37166.39569979247,False
-61.25,-148.75,1596,37166.39569979209,False
-61.25,-146.25,1597,37166.39569979209,False
-61.25,-143.75,1598,37166.39569979209,False
-61.25,-141.25,1599,37166.39569979209,False
-61.25,-138.75,1600,37166.39569979209,False
-61.25,-136.25,1601,37166.39569979209,False
-61.25,-133.75,1602,37166.39569979209,False
-61.25,-131.25,1603,37166.39569979209,False
-61.25,-128.75,1604,37166.39569979209,False
-61.25,-126.25,1605,37166.39569979209,False
-61.25,-123.75,1606,37166.39569979209,False
-61.25,-121.25,1607,37166.39569979209,False
-61.25,-118.75,1608,37166.39569979209,False
-61.25,-116.25,1609,37166.39569979285,False
-61.25,-113.75,1610,37166.39569979209,False
-61.25,-111.25,1611,37166.39569979209,False
-61.25,-108.75,1612,37166.39569979209,False
-61.25,-106.25,1613,37166.39569979209,False
-61.25,-103.75,1614,37166.39569979209,False
-61.25,-101.25,1615,37166.39569979209,False
-61.25,-98.75,1616,37166.39569979209,False
-61.25,-96.25,1617,37166.39569979209,False
-61.25,-93.75,1618,37166.39569979209,False
-61.25,-91.25,1619,37166.39569979209,False
-61.25,-88.75,1620,37166.39569979209,False
-61.25,-86.25,1621,37166.39569979209,False
-61.25,-83.75,1622,37166.39569979209,False
-61.25,-81.25,1623,37166.39569979209,False
-61.25,-78.75,1624,37166.39569979209,False
-61.25,-76.25,1625,37166.39569979209,False
-61.25,-73.75,1626,37166.39569979285,False
-61.25,-71.25,1627,37166.39569979209,False
-61.25,-68.75,1628,37166.39569979209,False
-61.25,-66.25,1629,37166.39569979209,False
-61.25,-63.75,1630,37166.39569979209,False
-61.25,-61.25,1631,37166.39569979209,False
-61.25,-58.75,1632,37166.39569979209,False
-61.25,-56.25,1633,37166.39569979209,False
-61.25,-53.75,1634,37166.39569979209,False
-61.25,-51.25,1635,37166.39569979209,False
-61.25,-48.75,1636,37166.39569979209,False
-61.25,-46.25,1637,37166.39569979209,False
-61.25,-43.75,1638,37166.39569979209,False
-61.25,-41.25,1639,37166.39569979209,False
-61.25,-38.75,1640,37166.39569979209,False
-61.25,-36.25,1641,37166.39569979209,False
-61.25,-33.75,1642,37166.39569979209,False
-61.25,-31.25,1643,37166.39569979209,False
-61.25,-28.75,1644,37166.39569979285,False
-61.25,-26.25,1645,37166.39569979209,False
-61.25,-23.75,1646,37166.39569979209,False
-61.25,-21.25,1647,37166.39569979209,False
-61.25,-18.75,1648,37166.39569979209,False
-61.25,-16.25,1649,37166.39569979209,False
-61.25,-13.75,1650,37166.39569979209,False
-61.25,-11.25,1651,37166.39569979209,False
-61.25,-8.75,1652,37166.39569979209,False
-61.25,-6.25,1653,37166.39569979209,False
-61.25,-3.75,1654,37166.39569979209,False
-61.25,-1.25,1655,37166.39569979209,False
-61.25,1.25,1656,37166.395699792134,False
-61.25,3.75,1657,37166.395699792134,False
-61.25,6.25,1658,37166.39569979212,False
-61.25,8.75,1659,37166.395699792134,False
-61.25,11.25,1660,37166.395699792134,False
-61.25,13.75,1661,37166.39569979211,False
-61.25,16.25,1662,37166.395699792134,False
-61.25,18.75,1663,37166.395699792134,False
-61.25,21.25,1664,37166.395699792134,False
-61.25,23.75,1665,37166.395699792134,False
-61.25,26.25,1666,37166.395699792134,False
-61.25,28.75,1667,37166.39569979209,False
-61.25,31.25,1668,37166.395699792185,False
-61.25,33.75,1669,37166.39569979209,False
-61.25,36.25,1670,37166.395699792185,False
-61.25,38.75,1671,37166.39569979209,False
-61.25,41.25,1672,37166.395699792185,False
-61.25,43.75,1673,37166.39569979209,False
-61.25,46.25,1674,37166.395699792185,False
-61.25,48.75,1675,37166.39569979209,False
-61.25,51.25,1676,37166.395699792185,False
-61.25,53.75,1677,37166.39569979209,False
-61.25,56.25,1678,37166.39569979209,False
-61.25,58.75,1679,37166.39569979209,False
-61.25,61.25,1680,37166.39569979228,False
-61.25,63.75,1681,37166.39569979209,False
-61.25,66.25,1682,37166.39569979209,False
-61.25,68.75,1683,37166.39569979209,False
-61.25,71.25,1684,37166.39569979228,False
-61.25,73.75,1685,37166.39569979209,False
-61.25,76.25,1686,37166.39569979209,False
-61.25,78.75,1687,37166.39569979209,False
-61.25,81.25,1688,37166.39569979209,False
-61.25,83.75,1689,37166.39569979228,False
-61.25,86.25,1690,37166.39569979209,False
-61.25,88.75,1691,37166.39569979209,False
-61.25,91.25,1692,37166.39569979209,False
-61.25,93.75,1693,37166.39569979228,False
-61.25,96.25,1694,37166.39569979209,False
-61.25,98.75,1695,37166.39569979209,False
-61.25,101.25,1696,37166.39569979209,False
-61.25,103.75,1697,37166.39569979228,False
-61.25,106.25,1698,37166.39569979209,False
-61.25,108.75,1699,37166.39569979209,False
-61.25,111.25,1700,37166.39569979209,False
-61.25,113.75,1701,37166.39569979209,False
-61.25,116.25,1702,37166.39569979209,False
-61.25,118.75,1703,37166.39569979209,False
-61.25,121.25,1704,37166.39569979247,False
-61.25,123.75,1705,37166.39569979209,False
-61.25,126.25,1706,37166.39569979209,False
-61.25,128.75,1707,37166.39569979209,False
-61.25,131.25,1708,37166.39569979209,False
-61.25,133.75,1709,37166.39569979209,False
-61.25,136.25,1710,37166.39569979209,False
-61.25,138.75,1711,37166.39569979209,False
-61.25,141.25,1712,37166.39569979209,False
-61.25,143.75,1713,37166.39569979247,False
-61.25,146.25,1714,37166.39569979209,False
-61.25,148.75,1715,37166.39569979209,False
-61.25,151.25,1716,37166.39569979209,False
-61.25,153.75,1717,37166.39569979209,False
-61.25,156.25,1718,37166.39569979209,False
-61.25,158.75,1719,37166.39569979209,False
-61.25,161.25,1720,37166.39569979209,False
-61.25,163.75,1721,37166.39569979209,False
-61.25,166.25,1722,37166.39569979247,False
-61.25,168.75,1723,37166.39569979209,False
-61.25,171.25,1724,37166.39569979209,False
-61.25,173.75,1725,37166.39569979209,False
-61.25,176.25,1726,37166.39569979209,False
-61.25,178.75,1727,37166.39569979209,False
-58.75,-178.75,1728,40086.034097182106,False
-58.75,-176.25,1729,40086.034097182106,False
-58.75,-173.75,1730,40086.034097182106,False
-58.75,-171.25,1731,40086.03409718251,False
-58.75,-168.75,1732,40086.034097182106,False
-58.75,-166.25,1733,40086.034097182106,False
-58.75,-163.75,1734,40086.034097182106,False
-58.75,-161.25,1735,40086.034097182106,False
-58.75,-158.75,1736,40086.034097182106,False
-58.75,-156.25,1737,40086.034097182106,False
-58.75,-153.75,1738,40086.034097182106,False
-58.75,-151.25,1739,40086.03409718251,False
-58.75,-148.75,1740,40086.034097182106,False
-58.75,-146.25,1741,40086.034097182106,False
-58.75,-143.75,1742,40086.034097182106,False
-58.75,-141.25,1743,40086.034097182106,False
-58.75,-138.75,1744,40086.034097182106,False
-58.75,-136.25,1745,40086.034097182106,False
-58.75,-133.75,1746,40086.034097182106,False
-58.75,-131.25,1747,40086.034097182106,False
-58.75,-128.75,1748,40086.034097182106,False
-58.75,-126.25,1749,40086.034097182106,False
-58.75,-123.75,1750,40086.034097182106,False
-58.75,-121.25,1751,40086.034097182106,False
-58.75,-118.75,1752,40086.034097182106,False
-58.75,-116.25,1753,40086.03409718293,False
-58.75,-113.75,1754,40086.034097182106,False
-58.75,-111.25,1755,40086.034097182106,False
-58.75,-108.75,1756,40086.034097182106,False
-58.75,-106.25,1757,40086.034097182106,False
-58.75,-103.75,1758,40086.034097182106,False
-58.75,-101.25,1759,40086.034097182106,False
-58.75,-98.75,1760,40086.034097182106,False
-58.75,-96.25,1761,40086.034097182106,False
-58.75,-93.75,1762,40086.034097182106,False
-58.75,-91.25,1763,40086.034097182106,False
-58.75,-88.75,1764,40086.034097182106,False
-58.75,-86.25,1765,40086.034097182106,False
-58.75,-83.75,1766,40086.034097182106,False
-58.75,-81.25,1767,40086.034097182106,False
-58.75,-78.75,1768,40086.034097182106,False
-58.75,-76.25,1769,40086.034097182106,False
-58.75,-73.75,1770,40086.03409718293,False
-58.75,-71.25,1771,40086.034097182106,False
-58.75,-68.75,1772,40086.034097182106,False
-58.75,-66.25,1773,40086.034097182106,False
-58.75,-63.75,1774,40086.034097182106,False
